feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Corynebacterium	WaterCHG	Full	-11.3346626840521	1.80920929030842	27	18	2.63791045811377e-06	6.33098509947306e-05
Rothia	WaterCHG	Full	-4.80118971323279	0.950813694988834	27	11	4.67301945057182e-05	0.000560762334068618
Staphylococcus	WaterCHG	Full	-5.34242875261058	1.12230435744317	27	23	9.42999950644051e-05	0.000754399960515241
Corynebacterium	WaterCHG	CHG	-7.76181338299806	1.80920929030842	27	18	0.000296999513063293	0.00178199707837976
Rothia	WaterCHG	CHG	-3.93184019848744	0.950813694988834	27	11	0.00043363864197607	0.00208146548148514
Turicibacter	WaterCHG	CHG	6.02944505471912	1.78969425107044	27	12	0.00276870219991783	0.0110748087996713
Aerococcus	WaterCHG	Full	-3.93005541542792	1.28296906834641	27	9	0.00569310486768318	0.0170793146030495
SMB53	WaterCHG	Full	6.04420352840993	1.96671174648424	27	12	0.00556186535198849	0.0170793146030495
Macrococcus	WaterCHG	Full	-2.19172102215631	0.778264733948338	27	11	0.0100591507179185	0.0268244019144494
Proteus	WaterCHG	Full	0.247554242203376	0.0922483626673586	27	9	0.0135695253116612	0.0325668607479869
Erwinia	WaterCHG	CHG	-0.572184694899424	0.220563833703411	27	3	0.016557142891962	0.0331142857840844
Erwinia	WaterCHG	Full	-0.572184694899424	0.220563833703411	27	3	0.0165571428920422	0.0331142857840844
SMB53	WaterCHG	CHG	4.96491634968909	1.96671174648424	27	12	0.0193052041779207	0.0356403769438535
Turicibacter	WaterCHG	Full	4.41121820345997	1.78969425107044	27	12	0.0219906417220125	0.0376982429520215
Moraxella	WaterCHG	Full	-2.24901621055022	1.0530532095992	27	6	0.0440821770217714	0.0705314832348342
Bacillus	WaterCHG	Full	-1.13021338761995	0.634259128602763	27	7	0.0885682706574448	0.132852405986167
Macrococcus	WaterCHG	CHG	-1.34778508917004	0.778264733948338	27	11	0.0973128868706788	0.137382899111546
Proteus	WaterCHG	CHG	0.13291675285797	0.0922483626673586	27	9	0.163707037808041	0.218276050410722
